city,day,avg_flow,avg_speed,avg_occ
torino,2016-09-29,460.1707190956476,42.00109213505848,Infinity
marseille,2017-06-13,434.3762697238659,,0.06533557569033546
paris,2016-08-03,849.2873422222222,,0.06532949449653493
paris,2016-04-03,789.7055613305613,,0.05192703419811323
paris,2016-07-13,1030.8501704158145,,0.09197546604848839
paris,2016-09-23,1121.8688243466179,,0.10054167904167916
strasbourg,2017-05-12,277.5335131894487,,0.04812622368692752
marseille,2017-06-09,447.5443663708087,,0.0743864262820513
marseille,2017-06-11,348.71579142011836,,0.04450003698224868
taipeh,2017-09-23,507.8568011229184,,0.04286577738786225
paris,2016-11-25,1147.4197664650537,,0.10832761250953471
paris,2016-06-09,1115.6506944444445,,0.10339523524720906
paris,2016-02-17,1033.686870820134,,0.08310000000000002
toronto,2016-09-21,288.7125453749466,,0.10221449199894893
marseille,2017-06-27,411.75445019723867,,0.0653988584812627
paris,2016-06-01,1031.3382391134965,,0.10333063321149864
paris,2016-08-04,857.2968886941278,,0.06444856914148497
paris,2016-10-16,981.6294300518134,,0.06498759720444931
toronto,2017-01-09,242.101600251997,,0.06080318416956038
toronto,2017-01-28,269.685689381124,,0.08714205573976425
toulouse,2008-05-16,447.38356936795174,,0.03698183480490234
manchester,2017-11-14,415.2045349907919,30.456152600854903,19.898491863896187
paris,2016-11-15,1065.4932445208422,,0.09339834951456326
paris,2016-06-07,1013.6848437500001,,0.08627565372424735
paris,2016-07-18,966.1097425673921,,0.08298198198198208
melbourne,2018-02-16,235.41722637974294,,
paris,2016-09-15,1120.686497453164,,0.114226763056949
paris,2016-09-07,1047.9974808895067,,0.10184607765451674
paris,2016-11-04,1062.0336934156378,,0.09988415697674412
strasbourg,2017-05-16,284.9783173461231,,0.04862489489093256
melbourne,2018-02-13,215.33238530705114,,
manchester,2017-09-29,433.3677486187845,30.948859734322312,19.021209886785588
paris,2016-09-12,1050.4130521048999,,0.07611281446540892
strasbourg,2017-11-11,99.18314563009278,,0.006737898284313729
toronto,2016-09-27,283.5302342446136,,0.09866863187596908
manchester,2017-09-11,367.0810546875,31.948812692418098,14.409447569542584
paris,2016-11-13,849.4642684610077,,0.05763670357420364
paris,2016-11-01,930.0794404517454,,0.057301914153132315
toronto,2016-09-14,290.43026013718605,,0.12481275875604393
marseille,2017-06-10,385.4462647928994,,0.05292089497041435
paris,2016-05-20,1094.191665248468,,0.09511394787644792
paris,2016-08-05,851.9108810078523,,0.058314459844686986
paris,2016-09-10,979.6688923395444,,0.07379785770440266
taipeh,2017-09-18,476.5736304653403,,0.042354424933930906
toronto,2017-01-07,239.72340385080625,,0.06727956296807411
wolfsburg,2016-09-23,214.05545112781954,,0.0699505691311604
munich,2017-02-14,225.61639716121542,,0.09581296491118457
paris,2016-07-12,1034.0826601908655,,0.09477218593930092
paris,2016-08-29,915.4811427590943,,0.06674206815511174
paris,2016-03-31,1011.3182770961146,,0.08534862075617292
santander,2016-12-01,411.13790014208206,,0.08273165078646673
paris,2016-08-24,878.3296289949445,,0.06482340321794262
paris,2016-07-30,836.2668088130775,,0.058337296747967525
paris,2016-05-27,1082.2932111337407,,0.09124730872741259
melbourne,2018-02-21,222.2812828141407,,
paris,2016-02-23,917.8192047817047,,0.06977044025157243
paris,2016-03-08,1008.9447486225898,,0.09072775175644046
paris,2016-06-13,961.0710510612909,,0.07744127696963793
speyer,2016-09-22,152.44034424305647,,0.13769259448416762
strasbourg,2017-11-10,299.7023381294964,,0.04658398539251786
toronto,2016-09-19,267.6285812749172,,0.09428413707498824
paris,2016-05-18,1051.2682620502376,,0.09107727097767528
paris,2016-05-15,796.2138776200135,,0.05339607279693498
toronto,2017-01-04,238.7059437791437,,0.06426031533822077
paris,2016-05-23,937.2888907762866,,0.07793488730495099
paris,2016-05-26,1075.5322216564834,,0.08432823325635114
paris,2016-11-26,1087.5804855510753,,0.0951344393592678
manchester,2017-09-20,648.0662983425415,25.138121546961326,45.5841111242239
paris,2016-07-25,914.911470382054,,0.07750183404381891
utrecht,2017-06-13,139.3140227118076,,
utrecht,2017-06-15,129.80631293979206,,
paris,2016-06-29,1120.5966324786325,,0.10809696239151409
paris,2016-06-21,1037.6501357773252,,0.09569638415917366
santander,2016-09-13,375.78120311157085,,0.07889645574942894
paris,2016-07-20,992.3099685204614,,0.09763215663008025
paris,2016-11-02,1069.5734996570645,,0.09285523255813966
paris,2016-10-04,1138.1809166235112,,0.1019264503441496
zurich,2015-10-29,224.0634768740032,,0.11807555496689869
paris,2016-08-09,755.1204989711935,,0.05050019516003126
paris,2016-03-13,829.2709827707455,,0.06172961416070015
toronto,2016-09-22,293.4943005041586,,0.10060510012820958
strasbourg,2017-05-14,185.9052757793765,,0.020123450736166833
torino,2016-10-13,466.12682454572536,40.892205996177125,Infinity
paris,2016-03-06,822.4374570446736,,0.06199299065420571
paris,2016-01-19,1068.3067683508104,,0.08125643300798596
paris,2016-03-05,918.0851804123712,,0.07173588395638646
paris,2016-04-01,1090.1374233128834,,0.09039631558641985
marseille,2017-06-04,320.5583456607495,,0.042182905571992356
paris,2016-01-29,1027.620842142354,,0.07756967871485951
paris,2016-05-11,1022.5274594320487,,0.09332909160232603
paris,2016-10-18,1124.6336180124224,,0.0994325864779875
paris,2016-07-01,1106.660420927062,,0.09395804531490022
paris,2016-09-22,1186.3498953974895,,0.1040208830548927
paris,2016-10-20,1115.4215645552092,,0.12014082840236685
paris,2016-06-22,1101.7195293917773,,0.107602659778033
torino,2016-10-15,409.1161438779218,44.091343976084055,Infinity
paris,2016-04-21,1018.2782077393077,,0.08518049155145942
paris,2016-03-17,1048.0247784594408,,0.09317597415123463
speyer,2016-10-01,135.9710708117444,,0.11506463838514681
torino,2016-09-27,447.0207430560489,41.714962320333385,Infinity
paris,2016-07-09,959.2608980913429,,0.07106317829457372
taipeh,2017-09-22,568.9867626714212,,0.0517381035530995
torino,2016-10-06,469.6119767504504,41.219092182907616,Infinity
manchester,2017-11-17,437.3013735420503,30.379748784713946,19.606374467671753
toronto,2017-01-01,217.97364329272773,,0.05712917648454392
toronto,2016-09-20,279.39721699075557,,0.0999660806566506
paris,2016-02-11,1070.9488039521582,,0.0867098328416913
paris,2016-02-18,1045.9381583506586,,0.08563944575471713
paris,2016-11-16,1141.5599171789618,,0.09505277912131477
strasbourg,2017-05-13,330.7372563487671,,0.04880908041073693
torino,2016-10-07,485.3074978325583,41.43587045913385,Infinity
paris,2016-08-11,763.2229595336075,,0.05084416471506641
paris,2016-02-14,834.3669958419958,,0.06799351415094357
paris,2016-06-08,1071.5991145833334,,0.09393170051772214
paris,2016-03-23,1032.4046693933196,,0.09717428626543219
toronto,2016-09-08,290.39281151634935,,0.11345492304523512
paris,2016-06-25,985.2615721649486,,0.07326981589147297
paris,2016-09-18,974.4900051921078,,0.06444891518737679
zurich,2015-10-26,205.77084283188955,,0.09751077844314864
paris,2016-08-31,1012.2160123966943,,0.08027024509803932
santander,2016-11-30,495.79568060351374,,0.09691826059490892
manchester,2017-10-01,352.627336055729,32.803370926915896,12.926826940333756
paris,2016-07-06,1081.7745973583299,,0.0984558126028459
paris,2016-07-08,1116.7545756646218,,0.09355242248062026
toronto,2016-09-17,282.02270752970526,,0.07580580162254305
wolfsburg,2016-09-22,222.90517673602406,,0.07415926575983525
paris,2016-01-16,1027.7606981981985,,0.06801260835303398
santander,2016-08-09,398.814865452347,,0.08492246317614066
toronto,2017-01-31,270.4548301056384,,0.07730863241105748
paris,2016-06-19,873.7442510822513,,0.05659775546367403
marseille,2017-06-18,335.3679487179487,,0.04579881656804763
paris,2016-06-17,1089.0102766463,,0.0989156142365099
paris,2016-04-16,966.5606595092025,,0.07550858410493837
toronto,2017-01-25,272.418104806491,,0.0985830915481696
manchester,2017-09-17,319.7520718232044,33.21466410484076,10.945424423624326
paris,2016-09-28,1143.4626380262252,,0.10772643271404705
manchester,2017-09-10,302.26611328125,33.327234816688,10.342510116929457
paris,2016-05-31,959.4589415279556,,0.10617273875449341
paris,2016-03-25,1045.05127899045,,0.09448484555984568
paris,2016-09-01,1014.9309712416049,,0.08239594978915381
paris,2016-10-26,1079.1697414755647,,0.1003906494522693
toronto,2016-09-24,293.2189955669401,,0.10636753277123295
manchester,2017-09-27,412.12262124002456,30.610734600789993,18.850756302176453
paris,2016-09-29,1179.8201086956522,,0.11474697729283408
paris,2016-10-07,1141.06633235345,,0.10924935808809014
speyer,2016-10-02,98.88277202072538,,0.07802851414075992
manchester,2017-11-18,253.96677907727633,34.15274242003191,8.55080834550781
paris,2016-02-29,862.565566119274,,0.06395481278180762
paris,2016-04-02,941.9675102599177,,0.07244476181254851
paris,2016-07-10,835.938122017723,,0.053592877906976776
paris,2016-05-25,1046.536091310251,,0.08151818706697471
paris,2016-10-13,1096.9622690381627,,0.10908105449537678
speyer,2016-09-26,150.03821243523316,,0.13306921632124358
torino,2016-10-04,453.01302626156445,41.24552254242045,Infinity
torino,2016-10-01,391.3184695522179,43.62308416645254,Infinity
rotterdam,2017-10-31,261.06661552540913,36.06164506638273,Infinity
paris,2016-01-21,1091.0066403126941,,0.09008973453113965
toulouse,2008-06-06,430.2936844348282,,0.03272754757117007
marseille,2017-06-28,409.34400887573963,,0.06928430843195313
paris,2016-02-07,841.5399489076815,,0.05587119391025643
paris,2016-05-04,1031.8245453776537,,0.09416174079387853
paris,2016-05-28,957.6637813985066,,0.07158198614318721
paris,2016-03-03,988.1446391752576,,0.08381717289719637
toronto,2017-01-16,255.42464257405024,,0.07325668327519566
marseille,2017-06-05,324.17387820512823,,0.040808042406311834
paris,2016-03-30,1011.0346710974777,,0.0899303626543212
paris,2016-09-04,807.0397727272729,,0.056030196078431446
stuttgart,2016-07-20,278.1460097446237,,0.06348381496415713
taipeh,2017-09-30,575.3596600561547,,0.05236321938446418
toulouse,2008-06-13,429.55129819040127,,0.03491364520499584
manchester,2017-09-26,411.3186387354205,30.886903405687054,19.868095708559334
paris,2016-01-01,803.0947760516036,,0.05007066060167479
marseille,2017-06-15,424.2436020710059,,0.06827695636094706
paris,2016-08-12,750.4875,,0.048532494145199064
strasbourg,2017-10-29,169.7874381345986,,0.015096738763095634
toronto,2016-09-30,298.9168315536423,,0.10214068807575766
paris,2016-05-06,908.6442951318459,,0.07170618310397563
toronto,2017-01-15,216.42058179446943,,0.052980826924009794
paris,2016-11-11,947.0121469917557,,0.07251720035689514
toronto,2016-09-11,262.355147962494,,0.0911499018888478
melbourne,2018-02-22,224.5988361918096,,
paris,2016-04-10,883.5928510565782,,0.06509307484567912
paris,2016-10-10,1020.7844446371282,,0.08438264143465778
paris,2016-01-08,1129.0321032571032,,0.07551369188337279
paris,2016-10-23,920.8521313766598,,0.06701186204146743
paris,2016-08-08,732.108359053498,,0.04688797814207652
paris,2016-01-10,918.2394485038272,,0.053123911322248675
paris,2016-11-05,999.7961034512289,,0.08482306201550398
paris,2016-03-20,852.4192284663416,,0.06070000000000008
strasbourg,2017-05-17,290.3762989608313,,0.045593122600415203
paris,2016-11-19,1047.965693986298,,0.08532322064913819
paris,2016-11-12,924.3699534161491,,0.0742002719502721
wolfsburg,2016-10-01,124.00751879699249,,0.03698268170426009
paris,2016-08-25,892.7638818712431,,0.06640272682201298
paris,2016-10-05,1163.5568239075667,,0.10394496231654114
paris,2016-11-18,1151.1972067510546,,0.10436247355260625
paris,2016-10-19,1111.8025017253278,,0.10549105738993718
paris,2016-02-28,791.7944618055554,,0.049304078014184426
paris,2016-10-31,984.2803388090349,,0.07256873549884
paris,2016-09-03,933.7132965897347,,0.06884032954099657
paris,2016-03-09,968.2220820734341,,0.08139619868717557
paris,2016-09-06,999.4799827437446,,0.0931520542559467
santander,2016-12-02,305.82940940832475,,0.061785502859446756
toronto,2017-01-29,249.0606183083109,,0.0703209245541226
santander,2016-06-20,152.3643004465194,,0.034000441700390516
manchester,2017-11-15,415.7629680785758,30.629738354298365,21.248034609503385
toronto,2016-09-09,306.572800989093,,0.11794347206923159
manchester,2017-09-16,370.25274285968106,31.728101445859373,13.437949903274129
wolfsburg,2016-09-20,233.91267454100907,,0.08270723621685312
marseille,2017-06-25,341.35383382643,,0.04658539694280115
paris,2016-01-03,812.8762665967853,,0.0435800019888624
toronto,2016-09-28,297.98050592435,,0.10681328544149225
paris,2016-08-26,929.7445672827777,,0.06432356118640745
taipeh,2017-10-01,425.3824074451015,,0.03510062448779251
strasbourg,2017-05-18,283.7172262190248,,0.04667475936855999
paris,2016-01-22,1143.6164439330914,,0.09068632384019334
toronto,2016-09-05,231.71603992328397,,0.07201278720207835
paris,2016-10-29,1041.3333761122517,,0.07645504640371242
paris,2016-06-05,799.1915080399825,,0.055149284862932156
paris,2016-06-10,1124.8422374826148,,0.088514733792828
paris,2016-06-14,1021.9023530411146,,0.08949484636328292
paris,2016-08-21,655.0183984910838,,0.04240642076502737
paris,2016-07-07,1096.6144512610772,,0.10012572310065566
paris,2016-04-27,965.115785907859,,0.08121044061302694
toronto,2017-01-13,281.96795857531987,,0.08215185236670744
toronto,2016-09-10,275.7929182638751,,0.1023436225605333
paris,2016-10-06,1123.5060910192074,,0.11175829711576458
paris,2016-05-29,839.5834691106585,,0.05912331601231726
melbourne,2018-02-19,207.7783475783476,,
manchester,2017-09-18,329.4475138121547,32.84518793565872,12.172583417760803
paris,2016-09-05,959.4640237603309,,0.08745480392156874
marseille,2017-06-30,430.7244082840237,,0.06778790927021756
paris,2016-03-21,963.9707140422632,,0.07602052346919079
stuttgart,2016-07-18,269.6672789115647,,0.05759452947845745
manchester,2017-09-14,382.7166341145833,30.696392592174927,14.765922542283233
paris,2016-04-18,938.063974096796,,0.07705565200617293
manchester,2017-09-30,400.09960098219767,31.53489212988831,16.570200090234916
marseille,2017-06-02,441.31167406311636,,0.06679297337278112
paris,2016-06-27,974.8914862542956,,0.08268972868217071
stuttgart,2016-03-21,262.37373092722993,,0.049915065043035396
zurich,2015-11-01,169.18094098883572,,0.06384627310608733
paris,2016-10-21,1173.5344339622643,,0.10553342326139105
paris,2016-05-12,1046.8071598639456,,0.09780193932411686
toronto,2017-01-27,298.84692769883645,,0.09070345454539848
paris,2016-09-25,756.1138285024155,,0.039891214622641565
paris,2016-04-11,959.3327027948193,,0.07978018904320996
paris,2016-06-18,974.0675146098314,,0.07267942210074205
paris,2016-07-29,970.7269989339019,,0.07789349593495945
paris,2016-03-26,898.7946954140998,,0.07039985465116289
paris,2016-02-03,985.4839852008456,,0.08558895582329328
paris,2016-09-21,1157.318662831241,,0.09897543754972155
zurich,2015-10-27,214.79126756066412,,0.1076067420818478
manchester,2017-09-08,528.0115489130435,28.244566198957884,20.290079545075038
paris,2016-11-23,1114.677993719766,,0.09714304851210423
taipeh,2017-09-25,537.1186026231194,,0.04548430015547907
torino,2016-10-16,327.89264472322066,45.85424511159264,Infinity
toronto,2016-09-03,265.89524160990135,,0.09791303432100554
marseille,2017-06-26,399.2894107495069,,0.06076237056213046
paris,2016-02-16,1006.9456144957983,,0.08494410246227177
paris,2016-11-20,952.0677252710027,,0.06620013503086428
marseille,2017-06-08,436.4614398422091,,0.06668990754437887
paris,2016-08-10,757.873105281207,,0.04980444964871197
paris,2016-10-17,1104.7093501555478,,0.08516615748497104
strasbourg,2017-11-08,279.41961430855315,,0.04037408722211549
strasbourg,2017-11-03,286.268543152349,,0.04013509634550933
paris,2016-07-21,1008.0840715650512,,0.10083013199369596
strasbourg,2017-10-30,259.6174223411968,,0.03507438003062982
marseille,2017-06-06,426.8855399408284,,0.0649357458086786
paris,2016-11-03,1072.1254993112946,,0.09484915303738327
paris,2016-05-05,857.2316599053416,,0.06289831804281357
paris,2016-04-25,860.7225460381821,,0.06646628462273171
rotterdam,2017-10-30,258.7107200223479,37.55790683577106,Infinity
taipeh,2017-09-26,515.399944432488,,0.045490385434181484
marseille,2017-06-12,423.14704142011834,,0.060670265039447835
paris,2016-06-28,1040.5372766323023,,0.08620741171905323
torino,2016-10-10,456.1823480741445,41.72040726996552,Infinity
torino,2016-10-03,441.5483228753755,41.679389782604815,Infinity
torino,2016-10-11,467.46751727280565,40.60171510031155,Infinity
melbourne,2018-02-20,216.76911450632497,,
paris,2016-11-22,1086.513526529233,,0.09392739463601543
paris,2016-05-01,786.2176575203251,,0.05235028735632192
paris,2016-01-14,1119.1972106722105,,0.08648355003940118
paris,2016-09-30,1195.3133200966847,,0.1136138867033832
paris,2016-04-04,955.5847136488342,,0.07398183760683773
wolfsburg,2016-09-24,126.99937343358395,,0.03749349154135283
marseille,2017-06-01,428.805215500735,,0.06223277908858466
paris,2016-10-11,1022.1973101539523,,0.08619514601420686
paris,2016-08-27,799.7559061210453,,0.05290554032889593
paris,2016-04-17,830.0574130879346,,0.06316743827160505
paris,2016-09-14,1151.229875303083,,0.10236448874851962
paris,2016-06-23,1093.0646615252786,,0.09703710144927545
rotterdam,2017-11-02,248.25350765718224,35.19168395132591,Infinity
torino,2016-10-09,319.12667251722104,45.55468968419027,Infinity
wolfsburg,2016-09-30,218.4874686716792,,0.07205263053466915
paris,2016-03-18,1085.5103186775732,,0.09082658179012358
paris,2016-04-22,1005.3811658249155,,0.0822285007610351
speyer,2016-09-21,152.2614421416235,,0.13599888115284955
toulouse,2008-05-23,444.0185074088644,,0.035107199055856624
wolfsburg,2016-09-29,223.30419799498748,,0.07378834638679951
paris,2016-01-27,981.3163548163546,,0.0694588258471238
toronto,2016-09-13,284.23034250069566,,0.10749865225948603
paris,2016-10-02,985.0655485674356,,0.07918889221855974
marseille,2017-06-17,365.74541420118345,,0.05317822238658809
paris,2016-01-28,988.7438111888112,,0.08459479498407656
paris,2016-04-28,977.1486534552845,,0.07611599616858244
paris,2016-04-29,1004.2703844850948,,0.07672758620689665
manchester,2017-11-16,425.57353513345265,30.35807594363708,19.840234024204918
paris,2016-04-08,1095.9634641873279,,0.09140007806401254
paris,2016-06-24,1137.4072358775334,,0.10296243309002441
paris,2016-09-13,1100.1136481353592,,0.09226652242328891
utrecht,2017-06-14,123.95298613911034,,
wolfsburg,2016-10-02,107.56109022556392,,0.03835538690476116
paris,2016-03-27,762.7671115674198,,0.05714244186046521
paris,2016-11-10,1062.736218836565,,0.11137119586422167
paris,2016-01-13,1096.4046604296607,,0.0771297281323878
toronto,2017-01-30,253.68075731125006,,0.07002567546858778
toronto,2016-09-12,279.0335630696038,,0.10158723093862763
paris,2016-11-17,1152.385511556764,,0.10540612952968395
paris,2016-01-25,1051.3018626512317,,0.07804263642666152
paris,2016-01-23,1066.320504158004,,0.07687214342001585
paris,2016-02-05,1043.2330714916152,,0.07740278056615138
speyer,2016-09-29,156.03411053540586,,0.13967883581606208
paris,2016-01-26,949.7172809457578,,0.057002867879746906
stuttgart,2016-03-22,269.9408817488269,,0.05495247701486633
paris,2016-04-24,761.8402946127949,,0.05179956240487067
paris,2016-02-08,919.1643693221527,,0.06677400793650802
strasbourg,2017-11-02,270.3109512390088,,0.03674385308104334
torino,2016-10-05,458.89863059854156,41.35691992972488,Infinity
paris,2016-10-15,1046.7081349206355,,0.08751994889937123
paris,2016-01-06,1045.3566961191962,,0.06686840031520892
paris,2016-07-14,644.9125735733173,,0.045159135559921425
toronto,2017-01-24,270.30128855287177,,0.08522743734745764
toronto,2017-01-12,262.8638975079224,,0.08504167114249549
marseille,2017-06-03,372.4095660749507,,0.05123603427021708
paris,2016-07-05,1010.3057313432835,,0.0935454633297904
paris,2016-08-17,760.24518175583,,0.05091959406713512
paris,2016-05-24,1018.479293957909,,0.08090280985373376
paris,2016-04-07,1077.5817740817745,,0.09628213443396232
toronto,2017-01-03,220.12832582948317,,0.054597820907270236
paris,2016-01-17,908.7275207900208,,0.050827127659574534
paris,2016-09-02,1051.7712465564737,,0.09062735294117663
paris,2016-03-15,997.7309304703476,,0.08353064967660981
toronto,2016-09-26,267.5565356035121,,0.08498023794029241
paris,2016-07-03,859.380003410932,,0.06097828384741052
paris,2016-11-07,951.5432873166523,,0.08455250364608667
paris,2016-04-20,995.6364928909952,,0.08677124808575812
paris,2016-09-08,1084.8717237206083,,0.10281343577620183
torino,2016-09-28,455.74060653660104,41.74502111037726,Infinity
melbourne,2018-02-23,233.91493782740406,,
paris,2016-07-04,1018.0598328500765,,0.09036478954449363
vilnius,2015-03-17,239.2612758833864,,0.07778823581899497
paris,2016-11-27,972.075277217742,,0.07440427154843648
paris,2016-05-14,912.3686105476673,,0.06658716475095791
toronto,2016-09-01,306.04709282642324,,0.11456690592076578
toronto,2016-09-25,260.2843348221485,,0.10079021120708354
paris,2016-11-09,1038.5353002070394,,0.10406419968919972
paris,2016-04-05,1011.3505544005546,,0.0833945558176102
paris,2016-09-20,1129.908065772393,,0.09347775914784504
speyer,2016-09-27,154.01986183074266,,0.13732274341537143
speyer,2016-09-23,158.69866759271798,,0.1405466771190488
speyer,2016-09-25,91.59045768566494,,0.07291613827720221
paris,2016-06-16,1078.087813163482,,0.10274187011483171
strasbourg,2017-11-06,266.3314348521183,,0.03661865392394282
manchester,2017-09-12,384.4772135416667,31.324464816310517,16.364072892579355
stuttgart,2016-07-21,290.70760108646965,,0.06923944332437208
zurich,2015-10-30,230.33628389154705,,0.11487004704014865
paris,2016-09-16,1155.8739475500345,,0.10820076650943397
paris,2016-06-02,975.1225121359224,,0.1087107649842271
toronto,2016-09-29,296.0109893128614,,0.10839209251544348
paris,2016-02-09,970.2688106796116,,0.07648928009441391
paris,2016-08-02,815.1283045977012,,0.0623400205761318
paris,2016-05-02,945.1738905826559,,0.07210603448275875
toronto,2017-01-22,232.83394184216763,,0.060688040862740426
melbourne,2018-02-17,197.287130234345,,
marseille,2017-06-24,362.5880424063116,,0.051724907544379
paris,2016-02-26,987.008931046431,,0.07408345635272134
paris,2016-02-24,967.1699861327787,,0.07421160275319577
paris,2016-08-19,760.7832013919094,,0.05369272529858856
paris,2016-02-13,959.6440142065142,,0.07579716981132086
torino,2016-10-14,470.5611884677056,41.147586070742705,Infinity
paris,2016-02-20,934.794860906491,,0.06519594926752542
paris,2016-10-01,1098.9012920568853,,0.09488424278370913
paris,2016-07-19,999.237364542696,,0.09016083676268874
torino,2016-09-30,475.3272032453407,41.75298911047093,Infinity
toronto,2017-01-18,266.71597595100144,,0.08110943820215465
paris,2016-09-09,1061.2472755578622,,0.10059865957027406
marseille,2017-06-20,400.8007026627219,,0.0616183062130184
paris,2016-03-29,977.4492826643896,,0.0815152775091859
paris,2016-07-23,872.2113778705636,,0.07459789349345416
paris,2016-06-20,993.591369653768,,0.08393603534383406
paris,2016-01-04,933.9048331015298,,0.050170490506329164
paris,2016-06-04,897.0368576388888,,0.06981325420375878
stuttgart,2016-07-19,274.90010500672037,,0.07253185203852992
melbourne,2018-02-25,183.85309779207518,,
paris,2016-08-30,977.0501377410467,,0.0799402765519271
paris,2016-01-20,1082.7019917882412,,0.08173793445878864
paris,2016-02-06,945.0940627202256,,0.06976231971153854
paris,2016-06-06,911.3046257796258,,0.0725842985842987
melbourne,2018-02-26,202.79504844389038,,
paris,2016-03-02,944.8033333333331,,0.07641248052959511
paris,2016-07-16,797.3906422176307,,0.06167282863849772
paris,2016-10-22,1066.6931007345227,,0.08407447447447464
santander,2016-06-18,313.7106099657245,,0.0672958294955033
paris,2016-02-25,993.6900130039011,,0.07555808006294881
toronto,2017-01-06,261.79361080385587,,0.07444056872630382
wolfsburg,2016-09-27,216.35369674185463,,0.07085303205931417
paris,2016-09-26,1053.9571169772257,,0.07932119693396235
paris,2016-03-16,1022.5980998636676,,0.08646932870370384
rotterdam,2017-11-01,234.07422331544421,36.2758259126613,Infinity
paris,2016-11-14,994.8731629392969,,0.0827863048341602
paris,2016-07-31,739.6383528784648,,0.048120579268292725
paris,2016-05-19,1049.7079429735236,,0.09881283679753666
paris,2016-05-10,977.4581051386074,,0.09895317278287472
paris,2016-01-11,1007.0832754730081,,0.06313958538993099
paris,2016-04-13,1049.5697852760734,,0.08997858796296301
taipeh,2017-09-19,502.3798783141079,,0.04398715015183308
paris,2016-10-27,1207.964101510326,,0.11146783077463959
paris,2016-03-28,708.2747176591375,,0.049247577519379915
paris,2016-09-17,1030.7634338025737,,0.0835251402145037
manchester,2017-11-13,534.5085262057638,28.083347719386445,24.08170698847661
paris,2016-08-28,749.6237894917584,,0.04609425467358326
paris,2016-05-13,1069.1160158891141,,0.08686752873563232
paris,2016-10-03,1099.654933240853,,0.09598773127535375
paris,2016-07-26,951.8433654952643,,0.08447688269735525
taipeh,2017-09-20,583.3156589218806,,0.04743189011060623
marseille,2017-06-19,396.969033530572,,0.059598414694280406
paris,2016-01-12,1071.311243936244,,0.07450251182033105
paris,2016-06-26,887.7970704467352,,0.057424709302325676
wolfsburg,2016-09-21,219.9284774436053,,0.07244174342105182
paris,2016-03-12,936.206688119673,,0.07668665091553468
toronto,2016-09-06,267.13793566458617,,0.09426791631529392
